,Date,Start,high,low,close,percent,5MA,20MA,60MA,Demark_high,Demark_middle,Demakr_low,volume,5VOL,20VOL,60VOL,PVT,Sonar,RSI,Momentum,RMI,OBV
3293,2016-09-08,53400,53800,51800,51800,-2.08%,52640.0,52255.0,53687.0,53700.0,53275.0,52000.0,1192036,884561.0,653427.0,653136.0,2373427.0,-1.12,45.55,99.42,24.79,8166140.0
3294,2016-09-09,51900,52000,51200,51500,-0.58%,52640.0,52205.0,53652.0,52800.0,52300.0,50800.0,684075,922355.0,662574.0,657358.0,2369465.0,-0.94,44.51,98.85,26.98,7482065.0
3295,2016-09-12,51800,52100,51200,51200,-0.58%,52260.0,52145.0,53607.0,51750.0,51550.0,50950.0,875347,912408.0,674765.0,663606.0,2364366.0,-0.87,43.47,99.42,28.02,6606718.0
3296,2016-09-13,51400,51600,50000,50000,-2.34%,51480.0,52005.0,53505.0,51650.0,51425.0,50750.0,1060793,953515.0,702783.0,669753.0,2339504.0,-1.0,39.57,95.79,26.24,5545925.0
3297,2016-09-19,49950,50500,49800,50000,0.00%,50900.0,51835.0,53410.0,50800.0,50400.0,49200.0,638793,890209.0,703977.0,673748.0,2339504.0,-1.19,39.57,97.09,22.94,5545925.0
3298,2016-09-20,50100,50300,49150,49200,-1.60%,50380.0,51640.0,53315.0,50600.0,50075.0,49900.0,1057822,863366.0,735507.0,683026.0,2322579.0,-1.41,37.09,96.28,19.92,4488103.0
3299,2016-09-21,49250,50300,49250,50300,2.24%,50140.0,51545.0,53233.0,49750.0,49462.0,48600.0,831122,892775.0,730495.0,689609.0,2341161.0,-1.5,42.33,97.67,19.22,5319225.0
3300,2016-09-22,50700,50900,49750,49750,-1.09%,49850.0,51412.0,53191.0,50825.0,50038.0,49775.0,699899,857686.0,738465.0,679751.0,2333508.0,-1.72,40.55,93.69,17.66,4619326.0
3301,2016-09-23,50200,50400,49900,50100,0.70%,49870.0,51342.0,53159.0,50325.0,50038.0,49175.0,444660,734459.0,723817.0,673289.0,2336636.0,-1.96,42.18,92.95,16.14,5063986.0
3302,2016-09-26,50500,50600,49900,49900,-0.40%,49850.0,51282.0,53108.0,50250.0,50125.0,49750.0,388880,684477.0,710603.0,670472.0,2335084.0,-2.0,41.49,94.33,15.93,4675106.0
3303,2016-09-27,49850,50300,49600,50200,0.60%,50050.0,51188.0,53049.0,50250.0,50075.0,49550.0,412254,555363.0,702234.0,671052.0,2337562.0,-2.04,42.97,96.91,15.73,5087360.0
3304,2016-09-28,50100,50200,49000,49000,-2.39%,49790.0,51032.0,52968.0,50600.0,50075.0,49900.0,1095284,608195.0,739281.0,681953.0,2311380.0,-2.25,38.84,95.15,14.74,3992076.0
3305,2016-09-29,49250,49550,48700,48800,-0.41%,49600.0,50898.0,52862.0,49600.0,49300.0,48400.0,782458,624707.0,760724.0,684830.0,2308186.0,-2.39,38.19,95.31,14.1,3209618.0
3306,2016-09-30,48800,49100,47850,47900,-1.84%,49160.0,50682.0,52722.0,49175.0,48962.0,48325.0,1014013,738578.0,791170.0,691615.0,2289485.0,-2.54,35.4,95.8,13.52,2195605.0
3307,2016-10-04,48200,48350,47200,47350,-1.15%,48650.0,50475.0,52580.0,48500.0,48188.0,47250.0,1161282,893058.0,815102.0,703346.0,2276151.0,-2.62,33.8,94.7,13.24,1034323.0
3308,2016-10-05,46850,48700,46850,48150,1.69%,48240.0,50328.0,52464.0,47850.0,47562.0,46700.0,1122116,1035031.0,834580.0,712749.0,2295110.0,-2.54,38.09,97.87,13.59,2156439.0
3309,2016-10-06,48000,49050,47900,48600,0.93%,48160.0,50182.0,52334.0,49350.0,47962.0,47500.0,774820,970938.0,848566.0,713578.0,2302351.0,-2.64,40.38,96.62,13.23,2931259.0
3310,2016-10-07,49400,49450,47900,48400,-0.41%,48080.0,49948.0,52204.0,49400.0,48538.0,48250.0,810009,976448.0,842812.0,716374.0,2299018.0,-2.85,39.69,97.29,11.14,2121250.0
3311,2016-10-10,48700,51200,48600,50900,5.17%,48680.0,49798.0,52134.0,48925.0,48538.0,47375.0,1730902,1119826.0,886594.0,728085.0,2388424.0,-3.01,50.78,101.6,7.2,3852152.0
3312,2016-10-11,51600,53500,51300,53500,5.11%,49910.0,49828.0,52086.0,52350.0,50400.0,49750.0,2898941,1467358.0,983775.0,762360.0,2536503.0,-2.84,59.04,107.21,11.61,6751093.0
3313,2016-10-12,53700,54200,51500,51600,-3.55%,50600.0,49818.0,52019.0,54600.0,52950.0,52400.0,2135115,1669957.0,1030929.0,783680.0,2460677.0,-2.68,52.27,102.79,14.87,4615978.0
3314,2016-10-13,51900,52000,49900,50200,-2.71%,50920.0,49752.0,51924.0,52900.0,52225.0,50200.0,1263334,1767660.0,1059892.0,794304.0,2426400.0,-2.51,47.99,102.45,17.68,3352644.0
3315,2016-10-14,50400,51300,50200,50300,0.20%,51300.0,49708.0,51836.0,51100.0,50575.0,49000.0,681536,1741966.0,1050202.0,797179.0,2427758.0,-2.34,48.31,103.07,20.83,4034180.0
3316,2016-10-17,50500,50800,50000,50000,-0.60%,51120.0,49708.0,51746.0,50800.0,50525.0,49700.0,435232,1482832.0,1018924.0,798350.0,2425162.0,-1.92,47.39,104.38,26.04,3598948.0
3317,2016-10-18,50100,50400,49400,49900,-0.20%,50400.0,49702.0,51659.0,50400.0,50200.0,49600.0,570624,1017168.0,1015515.0,800263.0,2424021.0,-1.53,47.07,105.39,31.5,3028324.0
3318,2016-10-19,50200,50700,49850,49900,0.00%,50060.0,49738.0,51586.0,50150.0,49900.0,49150.0,455099,681165.0,985379.0,801218.0,2424021.0,-1.17,47.07,103.63,35.82,3028324.0
3319,2016-10-20,50400,50700,49950,50700,1.60%,50160.0,49758.0,51551.0,50300.0,50088.0,49450.0,371101,502718.0,962378.0,777462.0,2429970.0,-0.85,50.04,104.32,40.0,3399425.0
3320,2016-10-21,51000,51000,50300,50300,-0.79%,50160.0,49785.0,51502.0,51075.0,50512.0,50325.0,396235,445658.0,947195.0,772197.0,2426844.0,-0.33,48.6,103.93,46.04,3003190.0
3321,2016-10-24,50800,51500,50700,51300,1.99%,50420.0,49845.0,51468.0,50650.0,50475.0,49950.0,469435,452499.0,948434.0,771862.0,2436177.0,0.1,52.22,100.79,51.26,3472625.0
3322,2016-10-25,50900,51200,50100,50100,-2.34%,50460.0,49855.0,51396.0,51800.0,51200.0,51000.0,610553,460485.0,959517.0,773357.0,2421895.0,0.06,47.94,93.64,50.72,2862072.0
3323,2016-10-26,50000,50300,49650,50300,0.40%,50540.0,49860.0,51298.0,50650.0,50375.0,49550.0,467423,462949.0,962276.0,764984.0,2423761.0,0.09,48.68,97.48,51.13,3329495.0
3324,2016-10-27,50300,50400,49050,49150,-2.29%,50230.0,49868.0,51200.0,50625.0,50138.0,49975.0,945087,577747.0,954766.0,767457.0,2402154.0,0.23,44.82,97.91,53.17,2384408.0
3325,2016-10-28,48850,48900,47550,47600,-3.15%,49690.0,49808.0,51102.0,49775.0,49438.0,48425.0,1476994,793898.0,989493.0,775753.0,2355575.0,0.2,40.27,94.63,52.73,907414.0
3326,2016-10-31,47350,48150,47000,47800,0.42%,48990.0,49802.0,51005.0,48250.0,47912.0,46900.0,746977,849407.0,976141.0,779677.0,2358714.0,0.19,41.08,95.6,52.59,1654391.0
3327,2016-11-01,47600,47650,46950,47350,-0.94%,48440.0,49802.0,50912.0,48550.0,47688.0,47400.0,606342,848565.0,948394.0,783288.0,2353005.0,0.2,39.79,94.89,52.73,1048049.0
3328,2016-11-02,47150,47900,47100,47400,0.11%,47860.0,49765.0,50824.0,47500.0,47325.0,46800.0,548417,864763.0,919709.0,785525.0,2353585.0,0.06,40.01,94.99,50.72,1596466.0
3329,2016-11-03,47550,48400,47250,47500,0.21%,47530.0,49710.0,50741.0,48050.0,47450.0,47250.0,716257,818997.0,916781.0,786459.0,2355096.0,-0.1,40.48,93.69,48.8,2312723.0
3330,2016-11-04,47600,47650,47000,47100,-0.84%,47430.0,49645.0,50634.0,47950.0,47662.0,46800.0,418742,607347.0,897217.0,781334.0,2351569.0,-0.28,39.2,93.64,46.62,1893981.0
3331,2016-11-07,47600,47750,47150,47350,0.53%,47340.0,49468.0,50545.0,47375.0,47212.0,46725.0,444815,546915.0,832913.0,779990.0,2353930.0,-0.76,40.44,92.3,41.53,2338796.0
3332,2016-11-08,47550,47850,47350,47750,0.84%,47420.0,49180.0,50446.0,47550.0,47400.0,46950.0,455848,516816.0,710758.0,776472.0,2357781.0,-1.35,42.41,95.31,34.41,2794644.0
3333,2016-11-09,48000,48050,45200,45700,-4.29%,47080.0,48885.0,50319.0,48050.0,47675.0,47550.0,1461344,699401.0,677070.0,787142.0,2295043.0,-1.96,35.96,90.85,29.03,1333300.0
3334,2016-11-10,46400,47050,46200,46700,2.19%,46920.0,48710.0,50222.0,46875.0,46162.0,44025.0,896687,735487.0,658737.0,793735.0,2314664.0,-2.32,40.61,95.02,25.76,2229987.0
3335,2016-11-11,46500,46650,45600,45750,-2.03%,46650.0,48482.0,50112.0,47300.0,46662.0,46450.0,719669,795673.0,660644.0,795204.0,2300024.0,-2.66,37.86,96.11,22.45,1510318.0
3336,2016-11-14,47000,47350,46200,46400,1.42%,46460.0,48302.0,50005.0,46200.0,45938.0,45150.0,752247,857159.0,676495.0,799400.0,2310712.0,-3.01,40.76,97.07,18.35,2262565.0
3337,2016-11-15,46100,47850,46100,47050,1.40%,46320.0,48160.0,49899.0,46875.0,46588.0,45725.0,725313,911052.0,684229.0,801241.0,2320872.0,-3.3,43.55,99.37,13.62,2987878.0
3338,2016-11-16,47200,47750,47000,47000,-0.11%,46580.0,48015.0,49798.0,48325.0,47012.0,46575.0,476989,714181.0,685324.0,802070.0,2320366.0,-3.52,43.38,99.16,10.05,2510889.0
3339,2016-11-17,46650,47300,46650,46850,-0.32%,46610.0,47822.0,49708.0,47375.0,47188.0,46625.0,312645,597373.0,682401.0,791758.0,2319368.0,-3.8,42.86,98.63,5.43,2198244.0
3340,2016-11-18,46900,47100,46000,46850,0.00%,46830.0,47650.0,49616.0,47400.0,46912.0,46750.0,514155,556270.0,688297.0,791319.0,2319368.0,-4.02,42.86,99.47,0.98,2198244.0
3341,2016-11-23,45900,46800,45900,46600,1.53%,46450.0,46992.0,49347.0,46200.0,46012.0,45450.0,611177,449325.0,681918.0,782142.0,2320563.0,-3.87,43.13,101.97,2.27,2000775.0
3342,2016-11-24,46550,46800,46000,46000,-1.29%,46280.0,46835.0,49245.0,47150.0,46475.0,46250.0,308749,448545.0,650101.0,781382.0,2316587.0,-3.85,40.92,98.5,2.29,1692026.0
3343,2016-11-25,46100,46250,45700,45800,-0.43%,46070.0,46745.0,49150.0,46400.0,46200.0,45600.0,270431,399801.0,589772.0,779996.0,2315412.0,-3.58,40.19,100.11,2.59,1421595.0
3344,2016-11-28,45750,45800,45250,45300,-1.09%,45920.0,46620.0,49035.0,46025.0,45888.0,45475.0,526862,425688.0,578767.0,782026.0,2309660.0,-3.48,38.4,97.63,2.67,894733.0
3345,2016-11-29,45200,46150,45200,45350,0.11%,45810.0,46520.0,48932.0,45550.0,45412.0,45000.0,566553,456754.0,576777.0,780091.0,2310285.0,-3.41,38.69,96.39,2.74,1461286.0
3346,2016-11-30,45400,45650,44900,44900,-0.99%,45470.0,46395.0,48829.0,46225.0,45512.0,45275.0,646673,463854.0,581690.0,778660.0,2303868.0,-3.37,37.03,95.53,2.77,814613.0
3347,2016-12-01,44700,46450,44700,46250,3.01%,45520.0,46332.0,48742.0,45275.0,45088.0,44525.0,667213,535546.0,579238.0,781528.0,2323929.0,-3.12,44.53,98.72,3.0,1481826.0
3348,2016-12-02,46300,46450,45900,46350,0.22%,45630.0,46295.0,48629.0,47225.0,45912.0,45475.0,450435,571547.0,580823.0,773617.0,2324903.0,-2.84,45.05,98.93,3.28,1932261.0
3349,2016-12-05,46300,46350,45600,46000,-0.76%,45770.0,46228.0,48498.0,46675.0,46262.0,46125.0,357553,537685.0,576459.0,765322.0,2322203.0,-2.45,43.56,99.89,3.78,1574708.0
3350,2016-12-06,46100,47250,46100,47100,2.39%,46120.0,46195.0,48401.0,46175.0,45988.0,45425.0,644517,553278.0,585893.0,760142.0,2337616.0,-2.08,49.12,102.61,8.98,2219225.0
3351,2016-12-07,47250,47500,46800,46950,-0.32%,46530.0,46258.0,48320.0,47750.0,46888.0,46600.0,549707,533885.0,540311.0,749437.0,2335865.0,-1.56,48.44,100.75,12.69,1669518.0
3352,2016-12-08,47500,47800,47250,47500,1.17%,46780.0,46298.0,48253.0,47225.0,47050.0,46525.0,545953,509633.0,522774.0,747135.0,2342261.0,-1.15,51.08,103.26,21.33,2215471.0
3353,2016-12-09,47600,48450,47550,47950,0.95%,47100.0,46408.0,48199.0,47775.0,47512.0,47225.0,743986,568343.0,523990.0,744945.0,2349309.0,-0.72,53.16,104.69,32.28,2959457.0
3354,2016-12-12,47900,48600,47850,48150,0.42%,47530.0,46495.0,48168.0,48650.0,47975.0,47750.0,598286,616490.0,516292.0,737237.0,2351804.0,-0.27,54.08,106.29,43.9,3557743.0
3355,2016-12-13,48000,48900,47750,48850,1.45%,47880.0,46585.0,48149.0,48750.0,48188.0,48000.0,666506,620888.0,513352.0,737699.0,2361494.0,0.14,57.17,107.72,52.74,4224249.0
3356,2016-12-14,49100,49150,48150,48300,-1.13%,48150.0,46650.0,48134.0,49450.0,48588.0,48300.0,609882,632923.0,519996.0,730233.0,2354627.0,0.55,54.15,107.57,59.55,3614367.0
3357,2016-12-15,47850,48200,47400,48150,-0.31%,48280.0,46715.0,48098.0,48725.0,48475.0,47725.0,643676,652467.0,536548.0,727109.0,2352628.0,0.83,53.33,104.11,63.69,2970691.0
3358,2016-12-16,47850,48050,47600,47850,-0.62%,48260.0,46765.0,48067.0,48575.0,47975.0,47775.0,491284,601927.0,535404.0,723632.0,2349567.0,1.02,51.7,103.24,66.1,2479407.0
3359,2016-12-19,47800,48350,47600,47700,-0.31%,48170.0,46848.0,48027.0,48075.0,47838.0,47625.0,390223,560314.0,535044.0,722725.0,2348344.0,1.34,50.87,103.7,70.95,2089184.0
3360,2016-12-20,47900,48200,47800,47800,0.21%,47960.0,46942.0,47992.0,48025.0,47838.0,47275.0,283044,483622.0,528636.0,720961.0,2348937.0,1.62,51.42,101.49,76.27,2372228.0
3361,2016-12-21,47700,48400,47700,48200,0.84%,47940.0,47022.0,47958.0,48000.0,47900.0,47600.0,395898,440825.0,517872.0,720688.0,2352250.0,1.65,53.59,102.66,76.56,2768126.0
3362,2016-12-22,48200,49600,48200,49400,2.49%,48190.0,47192.0,47965.0,48650.0,48125.0,47950.0,864243,484938.0,545646.0,716838.0,2373767.0,1.93,59.35,104.0,79.83,3632369.0
3363,2016-12-23,49350,49750,49200,49650,0.51%,48550.0,47385.0,47979.0,50200.0,49150.0,48800.0,446610,476004.0,554455.0,711240.0,2376027.0,2.11,60.43,103.55,80.88,4078979.0
3364,2016-12-26,49800,51000,49350,50900,2.52%,49190.0,47665.0,48029.0,49975.0,49562.0,49425.0,951361,588231.0,575680.0,710196.0,2399979.0,2.52,65.29,105.71,85.14,5030340.0
3365,2016-12-27,50900,51400,50400,50900,0.00%,49810.0,47942.0,48088.0,51775.0,50538.0,50125.0,731183,677859.0,583912.0,703028.0,2399979.0,2.91,65.29,104.2,90.34,5030340.0
3366,2016-12-28,50800,52200,50700,51500,1.18%,50470.0,48272.0,48144.0,51400.0,50900.0,50400.0,965048,791689.0,599830.0,700410.0,2411354.0,3.48,67.44,106.63,96.69,5995388.0
3367,2016-12-29,51400,52000,51200,51600,0.19%,50910.0,48540.0,48194.0,52600.0,51475.0,51100.0,482241,715289.0,590582.0,695533.0,2412291.0,3.91,67.79,107.17,98.54,6477629.0
3368,2017-01-02,51800,52300,51600,51600,0.00%,51300.0,48802.0,48248.0,52200.0,51600.0,51400.0,431474,712261.0,589634.0,689225.0,2412291.0,4.36,67.79,107.84,99.88,6477629.0
3369,2017-01-03,51800,54400,51800,54300,5.23%,51980.0,49218.0,48304.0,51950.0,51775.0,51250.0,1715000,864989.0,657506.0,688960.0,2502029.0,5.06,75.65,113.84,100.0,8192629.0
3370,2017-01-04,54200,54500,53100,53800,-0.92%,52560.0,49552.0,48309.0,55650.0,53700.0,53050.0,1262418,971236.0,688401.0,661684.0,2490405.0,5.56,72.2,112.55,100.0,6930211.0
3371,2017-01-05,54000,55700,53400,53600,-0.37%,52980.0,49885.0,48342.0,54150.0,53800.0,52750.0,1428250,1063877.0,732328.0,649903.0,2485095.0,6.09,70.84,111.2,100.0,5501961.0
3372,2017-01-06,53800,54000,52400,52600,-1.87%,53180.0,50140.0,48382.0,54650.0,54075.0,52350.0,1382362,1243901.0,774149.0,651887.0,2459305.0,6.25,64.43,106.48,100.0,4119599.0
3373,2017-01-09,52300,53600,51200,53600,1.90%,53580.0,50422.0,48438.0,53300.0,52900.0,51700.0,1555889,1468784.0,814744.0,666459.0,2488885.0,6.41,67.53,107.96,100.0,5675488.0
3374,2017-01-10,53100,53200,51800,51800,-3.36%,53080.0,50605.0,48468.0,54800.0,53000.0,52400.0,956045,1316993.0,832632.0,675140.0,2456779.0,6.17,57.93,101.77,100.0,4719443.0
3375,2017-01-11,51700,52300,51200,52000,0.39%,52720.0,50762.0,48502.0,52500.0,52150.0,51100.0,979211,1260351.0,848267.0,681949.0,2460559.0,5.88,58.62,102.16,100.0,5698654.0
3376,2017-01-12,52100,53400,52100,53300,2.50%,52660.0,51012.0,48559.0,52700.0,51875.0,51600.0,795012,1133704.0,857524.0,687615.0,2480435.0,5.68,62.8,103.5,100.0,6493666.0
3377,2017-01-13,53100,53500,52500,52900,-0.75%,52720.0,51250.0,48596.0,54000.0,53025.0,52700.0,555164,968264.0,853098.0,690682.0,2476268.0,5.58,60.81,102.52,100.0,5938502.0
3378,2017-01-16,52900,53300,51900,52800,-0.19%,52560.0,51498.0,48638.0,53200.0,52950.0,52200.0,681671,793421.0,862617.0,695440.0,2474980.0,5.52,60.3,102.33,100.0,5256831.0
3379,2017-01-17,52300,53000,52300,52400,-0.76%,52680.0,51732.0,48656.0,53050.0,52700.0,51650.0,451998,692611.0,865706.0,695149.0,2471555.0,5.11,58.25,96.5,96.49,4804833.0
3380,2017-01-18,52800,53900,52500,53700,2.48%,53020.0,52028.0,48716.0,53050.0,52525.0,52350.0,938989,684567.0,898503.0,700623.0,2494851.0,4.99,62.61,99.81,96.26,5743822.0
3381,2017-01-19,53700,54700,53300,54500,1.49%,53260.0,52342.0,48786.0,54500.0,53450.0,53100.0,1070070,739578.0,932212.0,710667.0,2510792.0,4.93,64.98,101.68,96.24,6813892.0
3382,2017-01-20,54400,54500,54000,54100,-0.73%,53500.0,52578.0,48868.0,55300.0,54250.0,53900.0,432160,714978.0,910608.0,702118.0,2507621.0,4.86,62.87,102.85,96.21,6381732.0
3383,2017-01-23,54100,54500,53300,53400,-1.29%,53620.0,52765.0,48965.0,54300.0,54175.0,53800.0,345819,647807.0,905568.0,683265.0,2503146.0,4.65,59.32,99.63,95.71,6035913.0
3384,2017-01-24,53300,54200,53300,54100,1.31%,53960.0,52925.0,49070.0,53950.0,53650.0,52750.0,450680,647544.0,880534.0,678327.0,2509054.0,4.58,61.61,104.44,95.67,6486593.0
3385,2017-01-25,54300,55400,53500,54200,0.18%,54060.0,53090.0,49184.0,54600.0,53925.0,53700.0,1121403,684026.0,900045.0,686911.0,2511127.0,4.59,61.93,104.23,95.68,7607996.0
3386,2017-01-26,55000,55500,53200,53200,-1.85%,53800.0,53175.0,49281.0,54800.0,54325.0,52900.0,1226161,715245.0,913101.0,698207.0,2488504.0,4.24,56.88,99.81,95.19,6381835.0
3387,2017-01-31,53500,55700,53400,55400,4.14%,54060.0,53365.0,49412.0,54350.0,53775.0,52050.0,1376669,904146.0,957822.0,709214.0,2545434.0,4.13,63.75,104.73,95.1,7758504.0
3388,2017-02-01,55800,58000,55800,57900,4.51%,54960.0,53680.0,49592.0,56700.0,54975.0,54400.0,2286272,1292237.0,1050562.0,740339.0,2648605.0,4.24,69.56,109.66,95.23,10044776.0
3389,2017-02-02,58500,59400,57300,58300,0.69%,55800.0,53880.0,49775.0,59050.0,57400.0,56850.0,1824780,1567057.0,1056051.0,763339.0,2661211.0,4.15,70.37,111.26,95.16,11869556.0
3390,2017-02-03,58700,59100,57400,58200,-0.17%,56600.0,54100.0,49949.0,58850.0,58325.0,56750.0,780014,1498779.0,1031931.0,768742.0,2659873.0,3.98,69.88,108.38,95.01,11089542.0
3391,2017-02-06,58800,59100,57700,58600,0.69%,57680.0,54350.0,50164.0,58650.0,58225.0,56950.0,852582,1424063.0,1003148.0,758596.0,2665733.0,3.84,70.73,107.52,94.86,11942124.0
3392,2017-02-07,58900,59300,58200,58800,0.34%,58360.0,54660.0,50366.0,58850.0,58500.0,57450.0,754879,1299705.0,971773.0,756232.0,2668309.0,3.96,71.17,108.69,95.03,12697003.0
3393,2017-02-08,59000,60400,58600,60400,2.72%,58860.0,55000.0,50610.0,59050.0,58775.0,57950.0,1795800,1201611.0,983769.0,774168.0,2717175.0,4.24,74.36,113.11,95.33,14492803.0
3394,2017-02-09,60400,61900,60100,61500,1.82%,59500.0,55485.0,50862.0,61300.0,59950.0,59500.0,1352533,1107162.0,1003593.0,784172.0,2741807.0,4.84,76.27,113.68,95.88,15845336.0
3395,2017-02-10,61800,61900,61200,61300,-0.33%,60120.0,55950.0,51099.0,62600.0,61250.0,60800.0,740823,1099323.0,991674.0,784431.0,2739398.0,5.39,75.19,113.1,96.28,15104513.0
3396,2017-02-13,61600,62000,59600,60700,-0.98%,60540.0,56320.0,51328.0,61600.0,61425.0,60900.0,1012067,1131220.0,1002527.0,793349.0,2729492.0,5.91,71.98,114.1,96.59,14092446.0
3397,2017-02-14,61000,61600,60600,61600,1.48%,61100.0,56755.0,51573.0,61350.0,60750.0,58950.0,720671,1124379.0,1010802.0,800149.0,2740177.0,6.35,73.76,111.19,96.82,14813117.0
3398,2017-02-15,61700,62900,61700,62200,0.97%,61460.0,57225.0,51829.0,62100.0,61350.0,61100.0,899514,945122.0,1021694.0,806572.0,2748939.0,6.6,74.88,107.43,96.95,15712631.0
3399,2017-02-16,62300,62700,61300,62700,0.80%,61700.0,57740.0,52107.0,63150.0,62250.0,61950.0,727097,820034.0,1035449.0,812067.0,2754783.0,7.16,75.78,107.55,99.49,16439728.0
3400,2017-02-17,62600,62700,61200,61400,-2.07%,61720.0,58125.0,52365.0,63400.0,62350.0,62000.0,795235,830917.0,1028261.0,818467.0,2738295.0,7.44,68.95,105.5,99.63,15644493.0
3401,2017-02-20,61100,62100,60700,62000,0.98%,61980.0,58500.0,52622.0,62050.0,61675.0,60550.0,481297,724763.0,998823.0,816302.0,2742999.0,7.64,70.25,105.8,99.64,16125790.0
3402,2017-02-21,62100,62800,61900,62100,0.16%,62080.0,58900.0,52890.0,62750.0,61700.0,61350.0,443630,669355.0,999396.0,818550.0,2743714.0,7.76,70.47,105.61,99.65,16569420.0
3403,2017-02-22,62700,63000,62300,62900,1.29%,62220.0,59375.0,53175.0,62550.0,62225.0,61650.0,703290,630110.0,1017270.0,825764.0,2752774.0,7.95,72.2,104.14,99.89,17272710.0
3404,2017-02-23,62900,63300,62200,63100,0.32%,62300.0,59825.0,53472.0,63300.0,62775.0,62600.0,773393,639369.0,1033406.0,829873.0,2755233.0,7.82,72.62,102.6,99.89,18046103.0
3405,2017-02-24,63200,63600,62200,62700,-0.63%,62560.0,60250.0,53761.0,63750.0,62925.0,62650.0,825344,645391.0,1018603.0,834186.0,2750001.0,7.69,70.36,102.28,99.88,17220759.0
3406,2017-02-27,63200,63200,58800,59000,-5.90%,61960.0,60540.0,53996.0,63150.0,62800.0,61750.0,2350933,1019318.0,1074841.0,862591.0,2611270.0,7.49,53.98,97.2,98.06,14869826.0
3407,2017-02-28,58700,60000,58200,59800,1.36%,61500.0,60760.0,54222.0,61100.0,60000.0,56700.0,1519971,1234586.0,1082006.0,876803.0,2631880.0,7.06,56.3,97.08,95.98,16389797.0
3408,2017-03-02,60700,62200,60600,61600,3.01%,61240.0,60945.0,54476.0,60800.0,59450.0,59000.0,1329490,1359826.0,1034167.0,891454.0,2671898.0,6.5,60.98,99.04,95.04,17719287.0
3409,2017-03-03,61300,62400,60600,62200,0.97%,61060.0,61140.0,54746.0,62700.0,61500.0,61100.0,1001078,1405363.0,992982.0,902180.0,2681649.0,5.89,62.39,99.2,94.04,18720365.0
3410,2017-03-06,61500,62000,59900,60300,-3.05%,60580.0,61245.0,54966.0,63200.0,61850.0,61400.0,959701,1432235.0,1001966.0,907433.0,2652333.0,5.37,55.65,98.21,92.28,17760664.0
3411,2017-03-07,61600,63300,61500,63300,4.98%,61440.0,61480.0,55238.0,61150.0,60625.0,59050.0,1734620,1308972.0,1046068.0,927181.0,2738633.0,5.09,62.42,102.1,91.97,19495284.0
3412,2017-03-08,63400,65400,63300,64900,2.53%,62460.0,61785.0,55528.0,64200.0,62850.0,62400.0,1777042,1360386.0,1097176.0,947700.0,2783550.0,4.9,65.4,104.51,91.75,21272326.0
3413,2017-03-09,65500,65800,64100,64800,-0.15%,63100.0,62005.0,55809.0,66200.0,64625.0,64100.0,1196256,1333739.0,1067199.0,955237.0,2781707.0,4.43,65.06,103.02,91.09,20076070.0
3414,2017-03-10,64200,64800,63800,64100,-1.08%,63480.0,62135.0,56075.0,65300.0,64875.0,63600.0,940025,1321529.0,1046574.0,960933.0,2771552.0,3.86,62.65,101.58,90.1,19136045.0
3415,2017-03-13,65000,65700,64500,65300,1.87%,64480.0,62335.0,56349.0,64450.0,64200.0,63450.0,733138,1276216.0,1046190.0,962044.0,2785277.0,3.46,64.99,104.15,89.27,19869183.0
3416,2017-03-14,66700,67400,66600,67100,2.76%,65240.0,62655.0,56662.0,66100.0,65200.0,64900.0,1602346,1249761.0,1075704.0,978585.0,2829446.0,3.49,68.16,113.73,89.39,21471529.0
3417,2017-03-15,67300,67900,66800,67800,1.04%,65820.0,62965.0,56990.0,67650.0,67050.0,66850.0,891284,1072610.0,1084234.0,982711.0,2838744.0,3.63,69.29,113.38,89.73,22362813.0
3418,2017-03-16,68400,68500,67000,68100,0.44%,66480.0,63260.0,57328.0,68400.0,67575.0,67300.0,916464,1016651.0,1085082.0,989798.0,2842799.0,3.8,69.78,110.55,90.12,23279277.0
3419,2017-03-17,67900,69700,67700,68900,1.17%,67440.0,63570.0,57681.0,68300.0,67925.0,66800.0,1175426,1063732.0,1107498.0,1002884.0,2856607.0,3.97,71.08,110.77,90.5,24454703.0
3420,2017-03-20,68500,68600,66700,67200,-2.47%,67820.0,63860.0,58004.0,70300.0,68800.0,68300.0,1130043,1143113.0,1124239.0,1017001.0,2828725.0,4.27,64.84,111.44,91.05,23324660.0
3421,2017-03-21,67900,67900,66500,66900,-0.45%,67780.0,64105.0,58316.0,67900.0,67425.0,66000.0,1356321,1093908.0,1167990.0,1033008.0,2822670.0,4.27,63.8,105.69,91.08,21968339.0
3422,2017-03-22,67300,69600,67300,69200,3.44%,68060.0,64460.0,58646.0,67400.0,67050.0,66000.0,1353787,1186408.0,1213498.0,1041167.0,2869213.0,4.33,67.97,106.63,91.22,23322126.0
3423,2017-03-23,70200,72200,70100,72000,4.05%,68840.0,64915.0,59018.0,70550.0,68825.0,68250.0,2098932,1422902.0,1283280.0,1068706.0,2954141.0,4.69,72.1,111.11,91.81,25421058.0
3424,2017-03-24,73000,73900,71600,72200,0.28%,69500.0,65370.0,59373.0,73150.0,71575.0,71050.0,1365959,1461008.0,1312908.0,1075616.0,2957935.0,5.21,72.37,112.64,92.51,26787017.0
