Date,Start,high,low,close,percent,5MA,20MA,60MA,Demark_high,Demark_middle,Demakr_low,volume,5VOL,20VOL,60VOL,PVT,Sonar,RSI,Momentum,RMI,OBV
2017-11-22,32200,32300,30600,30900,-4.04%,31500,30430,28327,32700,32400,31500,22603150,7618056,4900827,4521578,66694103,1.25,56.32,98.1,62.06,910151355
2017-11-23,31000,31200,29900,29900,-3.24%,31300,30525,28442,31600,31175,29900,6124595,8422381,4733650,4599918,66495896,1.8,50.84,98.03,69.42,904026760
2017-11-24,30000,30700,29300,29600,-1.00%,30920,30570,28547,30550,30225,29250,6372360,8978534,4794108,4664913,66431959,1.95,49.32,97.05,71.75,897654400
2017-11-27,29500,30200,29400,29500,-0.34%,30420,30625,28647,30150,29800,28750,3859865,9036201,4824084,4694937,66418919,2.2,48.8,95.78,75.98,893794535
2017-11-28,29500,29600,29000,29100,-1.36%,29800,30640,28738,29900,29650,29100,3256170,8443228,4870544,4724338,66374767,2.34,46.75,93.87,78.46,890538365
2017-11-29,29200,29300,28400,29000,-0.34%,29420,30580,28825,29350,29200,28750,5114905,4945579,4870644,4752937,66357190,1.95,46.24,94.16,72.59,885423460
2017-11-30,29000,29100,27000,27300,-5.86%,28900,30445,28873,29150,28925,28250,9042320,5529124,5196115,4796980,65827123,1.25,38.62,88.35,62.98,876381140
2017-12-01,27300,28200,27300,28000,2.56%,28580,30320,28930,28200,27675,26100,4335060,5121664,5256030,4817970,65938279,0.58,42.72,88.89,55.49,880716200
2017-12-04,28100,28600,27700,27900,-0.36%,28260,30185,28988,28550,27875,27650,2405950,4830881,5251934,4815594,65929686,-0.17,42.3,87.19,48.6,878310250
2017-12-05,27800,28200,26800,28100,0.72%,28060,30050,29058,28250,28025,27350,3898580,4959363,5326238,4819942,65957633,-0.97,43.49,87.27,42.42,882208830
2017-12-06,27900,28600,27600,27600,-1.78%,27780,29855,29100,28850,27800,27450,2351375,4406657,5238410,4771667,65915793,-1.89,41.24,89.32,35.59,879857455
2017-12-07,27600,27800,26600,27100,-1.81%,27740,29685,29125,28100,27850,27100,4069650,3412123,5033588,4749376,65842068,-2.75,39.11,90.64,29.1,875787805
2017-12-08,27400,28100,27400,27700,2.21%,27680,29545,29163,27450,27150,26250,2826580,3110427,4990544,4743496,65904649,-3.35,42.85,93.58,24.57,878614385
2017-12-11,28100,28100,27600,28000,1.08%,27700,29405,29198,28250,27725,27550,1421510,2913539,4910528,4712610,65920044,-3.98,44.64,94.92,19.04,880035895
2017-12-12,27900,28700,27600,28200,0.71%,27720,29265,29233,28050,27925,27550,2229230,2579669,4892760,4694419,65935968,-4.49,45.84,96.91,13.91,882265125
2017-12-13,28200,28400,27700,28200,0.00%,27840,29135,29268,29000,28175,27900,1417495,2392893,4840796,4664682,65935968,-4.73,45.84,97.24,12.27,882265125
2017-12-14,28400,29000,28400,28800,2.13%,28180,29030,29323,28550,28125,27850,3199475,2218858,4895622,4637005,66004041,-4.65,49.49,105.49,13.62,885464600
2017-12-15,28900,29000,28400,28500,-1.04%,28340,28880,29358,29200,28750,28600,1725265,1998595,4802305,4458045,65986070,-4.75,47.79,101.79,12.5,883739335
2017-12-18,27600,27900,26700,26900,-5.61%,28120,28625,29355,28750,28600,28150,7312230,3176739,4989340,4484347,65575559,-5.17,40.05,96.42,8.95,876427105
2017-12-19,26700,27300,26300,27100,0.74%,27900,28370,29355,27400,27100,26200,3409805,3412854,4848778,4481329,65600911,-5.59,41.3,96.44,5.32,879836910
2017-12-20,27000,27500,26700,26700,-1.48%,27600,28160,29343,27700,26950,26700,2665220,3662399,3851882,4471882,65561571,-5.68,39.56,96.74,5.28,877171690
2017-12-21,26800,26800,25800,25800,-3.37%,27000,27955,29298,27100,26900,26300,3588175,3740139,3725061,4421559,65440622,-5.83,35.94,95.2,5.18,873583515
2017-12-22,25600,26100,25300,25900,0.39%,26480,27770,29257,26300,26050,25300,2934350,3981956,3553160,4402509,65451995,-6.01,36.62,93.5,5.06,876517865
2017-12-26,26100,26100,25000,25200,-2.70%,26140,27555,29215,26400,25800,25600,3687680,3257046,3544551,4387485,65352328,-6.29,33.96,90,4.88,872830185
2017-12-27,26000,28000,25900,27900,10.71%,26300,27495,29218,25650,25375,24550,7808720,4136829,3772179,4459872,66188977,-6.05,49.03,98.94,5.08,880638905
2017-12-28,27900,28300,26900,27400,-1.79%,26440,27415,29205,29000,27425,26900,4741070,4551999,3753487,4493172,66104011,-5.9,46.94,97.16,5.21,875897835
2018-01-02,28000,29400,27900,29300,6.93%,27140,27515,29225,27850,27500,26450,6729755,5180315,3637859,4567186,66570673,-5.22,54.7,101.74,7.08,882627590
2018-01-03,30100,30200,29100,29800,1.71%,27920,27605,29257,30100,28975,28600,5771805,5747806,3709696,4636700,66669168,-4.41,56.47,104.56,11.48,888399395
2018-01-04,30500,31800,29900,31200,4.70%,29120,27770,29297,30000,29725,28900,11325095,7275289,4155653,4762906,67201220,-2.99,60.97,115.99,24.32,899724490
2018-01-05,31400,31600,30400,31200,0.00%,29780,27925,29320,32450,31025,30550,5336010,6780747,4227525,4782048,67201220,-1.57,60.97,115.13,36.64,899724490
2018-01-08,32100,32500,31600,31900,2.24%,30680,28140,29350,31400,31100,30200,7887015,7409936,4504307,4869874,67378172,-0.07,63.09,119.48,49.43,907611505
2018-01-09,31600,32000,30900,31400,-1.57%,31100,28355,29342,32200,31975,31300,5054455,7074876,4553547,4845438,67298948,1.43,60.61,121.71,60.53,902557050
2018-01-10,31200,31700,29600,29900,-4.78%,31120,28465,29332,31700,31425,30600,8283990,7577313,4826418,4771582,66903216,2.5,53.87,115.44,67.33,894273060
2018-01-11,28400,29300,27600,28100,-6.02%,30500,28470,29280,30800,30275,28700,12374135,7787121,5374049,4834152,66158285,3.32,47.23,111.51,72.05,881898925
2018-01-12,29100,29100,27800,28100,0.00%,29880,28465,29223,28700,28275,27000,6887010,8097321,5606938,4888961,66158285,3.53,47.23,100.72,73.77,881898925
2018-01-15,28300,29500,28300,29000,3.20%,29300,28505,29212,28600,28275,27300,6325120,7784942,5852319,4857677,66360869,3.98,50.62,105.84,76.2,888224045
2018-01-16,28900,29000,28000,28100,-3.10%,28640,28470,29190,29850,28950,28650,5589365,7891924,5971814,4862046,66187406,3.47,47.4,95.9,73.12,882634680
2018-01-17,27800,27800,26600,26800,-4.63%,28020,28385,29137,28550,28300,27550,12079290,8650984,6489515,5007775,65628578,2.83,43.22,89.93,67.81,870555390
2018-01-18,26900,27700,26800,27100,1.12%,27820,28395,29085,27300,27000,26100,9827895,8141736,6615298,5124414,65738591,2.25,44.41,86.86,63.33,880383285
2018-01-19,27200,27800,26800,27600,1.85%,27720,28420,29045,27850,27175,26950,5662165,7896767,6727916,5179861,65843059,1.77,46.4,88.46,60,886045450
2018-01-22,27600,27800,27000,27100,-1.81%,27340,28440,29010,28200,27450,27200,4075205,7446784,6798415,5183708,65769233,1.07,44.71,84.95,55.62,881970245
2018-01-23,27100,27600,27000,27300,0.74%,27180,28515,28998,27450,27250,26650,4826215,7294154,6860317,5106343,65804851,0.56,45.55,86.94,52.85,886796460
2018-01-24,27300,27600,26900,27000,-1.10%,27220,28570,28970,27750,27300,27150,3804440,5639184,6903822,5083697,65763044,0.37,44.48,90.3,51.83,882992020
2018-01-25,27000,27500,26900,27000,0.00%,27200,28660,28947,27300,27125,26600,3248380,4323281,6881857,5083497,65763044,0.67,44.48,96.09,53.42,882992020
2018-01-26,27200,28200,27000,28000,3.70%,27280,28665,28933,27300,27100,26700,6358200,4462488,6809331,5150684,65998533,0.7,48.92,99.64,53.61,889350220
2018-01-29,28200,28300,27700,27800,-0.71%,27420,28685,28893,28700,27800,27500,3543060,4356059,6749430,5124520,65973225,0.63,48.11,95.86,53.23,885807160
2018-01-30,27800,28100,27500,27700,-0.36%,27500,28605,28855,28050,27900,27450,3210995,4033015,6573492,5135822,65961675,0.47,47.69,98.58,52.42,882596165
2018-01-31,27500,28000,27000,28000,1.08%,27700,28515,28813,27900,27750,27300,4716810,4215489,6520742,5162156,66012760,0.46,49.09,104.48,52.34,887312975
2018-02-01,28000,28400,27500,28300,1.07%,27960,28370,28775,28500,27750,27500,4550410,4475895,6182008,5196532,66061514,-0.09,50.49,104.43,49.52,891863385
2018-02-02,28400,29000,28300,28700,1.41%,28100,28245,28740,28800,28125,27900,10497105,5303676,6440063,5331275,66209883,-0.62,52.33,103.99,46.46,902360490
2018-02-05,27900,28000,26900,26900,-6.27%,27920,27995,28663,29200,28675,28500,8122360,6219536,6451830,5398182,65700467,-1.56,44.47,99.26,40,894238130
2018-02-06,25300,26200,25000,26200,-2.60%,27620,27735,28592,27450,27175,26350,11458795,7869096,6772047,5453061,65402282,-2.74,41.89,95.97,30.5,882779335
2018-02-07,26800,26900,25300,25300,-3.44%,27080,27505,28505,26800,25900,25600,5215500,7968834,6618623,5478528,65223124,-3.73,38.83,93.7,21.75,877563835
2018-02-08,25400,26000,24900,25300,0.00%,26480,27365,28413,26100,25700,24500,5220435,8102839,6260938,5515172,65223124,-4.52,38.83,93.7,14.52,877563835
2018-02-09,24300,24900,23400,23600,-6.72%,25460,27140,28290,25650,25375,24550,10374635,8078345,6435319,5645006,64526014,-5.32,33.66,84.29,12.53,867189200
2018-02-12,23800,24000,23300,23600,0.00%,24800,26870,28170,24250,23875,22750,4087445,7271362,6323435,5672184,64526014,-6.33,33.66,84.89,8.08,867189200
2018-02-13,24000,24200,23700,23800,0.85%,24320,26655,28052,23800,23625,23100,3608015,5701206,6224368,5697268,64556591,-6.82,34.79,85.92,7.61,870797215
2018-02-14,23900,25000,23800,24500,2.94%,24160,26540,27935,24000,23875,23500,4292860,5516678,5835046,5708955,64682851,-6.93,38.68,87.5,7.53,875090075
2018-02-19,25200,25200,24600,24800,1.22%,24060,26425,27815,25350,24450,24150,2096755,4891942,5448489,5684376,64708526,-6.86,40.29,87.63,7.63,877186830
2018-02-20,24800,24900,24300,24600,-0.81%,24260,26275,27688,25000,24850,24400,1444675,3105950,5237615,5604770,64696875,-6.97,39.56,85.71,7.54,875742155
2018-02-21,24700,25100,24400,24900,1.22%,24520,26165,27588,24750,24600,24150,1982465,2684954,5132978,5261092,64721051,-6.54,41.25,92.57,8.03,877724620
2018-02-22,24900,25000,24400,24700,-0.80%,24700,26035,27502,25350,24825,24650,1531605,2269672,4968247,5184542,64708749,-6.13,40.46,94.27,8.54,876193015
2018-02-23,24700,24800,24400,24700,0.00%,24740,25920,27420,24850,24700,24250,1918935,1794887,4873972,5110318,64708749,-5.76,40.46,97.63,9.04,876193015
2018-02-26,24900,24900,24500,24600,-0.40%,24700,25800,27338,24900,24650,24500,1518945,1679325,4787500,5071303,64702600,-5.72,40.03,97.23,9.14,874674070
2018-02-27,24800,26200,24800,26200,6.50%,25020,25710,27290,24750,24650,24350,6360000,2662390,4787590,5123033,65116258,-5.27,49.15,111.02,14.95,881034070
2018-02-28,26000,26500,25400,25600,-2.29%,25160,25600,27233,26900,25850,25500,4286985,3123294,4824786,5109235,65018083,-4.73,46.36,108.47,19.47,876747085
2018-03-02,25300,25700,24900,25500,-0.39%,25320,25490,27203,26050,25775,24950,2371970,3291367,4782835,4998062,65008818,-4.37,45.9,107.14,22.84,874375115
2018-03-05,25500,25600,24600,24600,-3.53%,25300,25320,27147,26000,25400,25200,2086135,3324807,4651302,4960580,64935189,-4.6,41.96,100.41,20.81,872288980
2018-03-06,25200,26800,25200,26500,7.72%,25680,25230,27123,25100,24850,24100,5839410,4188900,4715752,5017804,65386201,-4.52,51.28,106.85,21.75,878128390
2018-03-07,26600,26700,25800,25900,-2.26%,25620,25090,27087,27450,26250,25850,2984510,3513802,4340122,5002570,65318627,-4.51,48.68,105.28,22.12,875143880
2018-03-08,25900,26400,25700,26400,1.93%,25780,25065,27067,26300,26075,25400,2496280,3155661,4058818,5004985,65366818,-4.2,50.87,106.02,24.89,877640160
2018-03-09,26600,27100,26200,26800,1.52%,26040,25095,27062,26750,26225,26050,3768400,3434947,3674298,4999964,65423915,-3.61,52.59,108.5,29.02,881408560
2018-03-12,27200,27300,26900,27000,0.75%,26520,25180,27050,27400,26725,26500,1922055,3402131,3509626,4984889,65438258,-2.85,53.44,109.31,33.7,883330615
2018-03-13,27100,28200,27000,28100,4.07%,26840,25320,27052,27150,27050,26750,6600455,3554340,3578627,5071204,65707166,-1.86,57.87,114.23,39.83,889931070
2018-03-14,27900,28000,27200,27400,-2.49%,27140,25510,27038,28750,27850,27550,3518820,3661202,3235836,5092698,65619508,-0.78,54.4,104.58,45.45,886412250
2018-03-15,27500,28300,27400,28300,3.28%,27520,25745,27040,27700,27500,26900,4754335,4112813,3269180,5148312,65775673,0.57,57.83,110.55,53.41,891166585
2018-03-16,28300,28600,27800,28200,-0.35%,27800,25965,27030,28750,28075,27850,5123635,4383860,3344962,5180381,65757568,1.86,57.32,110.59,61.5,886042950
2018-03-19,28000,28100,27200,27500,-2.48%,27900,26115,27013,28400,28200,27600,3050475,4609544,3282842,5202468,65681847,3.14,53.84,111.79,69.53,882992475
2018-03-20,27100,28000,27000,27800,1.09%,27840,26265,27028,27800,27575,26900,2782235,3845900,3317116,5126968,65712198,4.1,55.08,104.91,76.88,885774710
2018-03-21,27800,28000,27500,27600,-0.72%,27880,26415,27037,28400,27650,27400,2083785,3558893,3349072,5104868,65697207,5.28,54.06,106.56,86.7,883690925
2018-03-22,27400,27800,27100,27600,0.00%,27740,26550,27052,27800,27675,27300,2838095,3175645,3391853,5107749,65697207,5.92,54.06,104.55,92.07,883690925
2018-03-23,27000,27200,25900,26100,-5.43%,27320,26620,27057,28050,27525,27350,6167935,3384505,3623670,5150745,65361993,6.08,46.83,97.39,94.2,877522990
2018-03-26,25900,26500,25300,26200,0.38%,27060,26695,27062,26650,26325,25350,4813980,3737206,3768422,5182072,65380438,6.02,47.33,97.04,93.66,882336970
2018-03-27,26900,26900,26200,26300,0.38%,26760,26780,27080,26950,26050,25750,2257525,3632264,3805351,5158236,65389054,5.77,47.84,93.59,90.78,884594495
2018-03-28,25800,26100,25600,25800,-1.90%,26400,26760,27045,26600,26425,25900,2313885,3678284,3603045,5066655,65345064,4.9,45.5,94.16,85.92,882280610
2018-03-29,25900,26200,25300,25900,0.39%,26060,26775,27020,26050,25825,25550,2187660,3548197,3498079,5024099,65353543,4,46.06,91.52,79.26,884468270
2018-03-30,26300,26700,26000,26400,1.93%,26120,26820,26972,26350,25825,25450,2239330,2762476,3491447,4949258,65396774,3.29,48.82,93.62,74.22,886707600
2018-04-02,26500,26700,25700,25800,-2.27%,26040,26880,26905,26900,26375,26200,2272480,2254176,3500764,4890936,65345126,2.93,45.85,93.82,70.73,884435120
2018-04-03,25400,26100,25300,25700,-0.39%,25920,26840,26813,26250,26000,25250,2418040,2286279,3329696,4742485,65335754,2.19,45.36,92.45,65.42,882017080
2018-04-04,25800,25800,24700,24700,-3.89%,25700,26780,26705,26300,25700,25500,3650700,2553642,3363005,4714397,65193704,1.38,40.8,89.49,59.38,878366380
2018-04-05,25000,25200,24800,24900,0.81%,25500,26705,26588,25250,24975,24150,1495840,2415278,3312983,4607877,65205816,0.58,42.03,90.22,53.87,879862220
2018-04-06,25000,25100,24400,24500,-1.61%,25120,26590,26473,25050,24950,24650,1884340,2344280,3218780,4555042,65175545,-0.11,40.26,93.87,49.24,877977880
2018-04-09,24300,24500,24000,24300,-0.82%,24820,26455,26380,24800,24625,24100,2737060,2437196,3259530,4462593,65153202,-0.9,39.39,92.75,43.88,875240820
2018-04-10,24300,24700,24300,24500,0.82%,24580,26275,26320,24550,24275,24050,1612755,2276139,3010146,4283237,65166475,-1.89,40.74,93.16,36.53,876853575
2018-04-11,24800,25000,24200,24300,-0.82%,24500,26120,26257,24800,24500,24400,1896940,1925387,2929052,4200069,65150990,-2.39,39.8,94.19,33.07,874956635
2018-04-12,24400,24500,24000,24000,-1.23%,24320,25905,26173,24650,24450,23850,1837170,1993653,2783193,4125270,65128309,-3.25,38.4,92.66,26.49,873119465
2018-04-13,24100,24400,23900,24100,0.42%,24240,25700,26107,24250,24125,23750,1840845,1984954,2619054,4062794,65135979,-4.18,39.15,91.29,19.4,874960310
2018-04-16,24100,24100,23300,23400,-2.90%,24060,25495,26050,24350,24125,23850,4075310,2252604,2670296,3929395,65017609,-5.15,35.9,90.7,11.63,870885000
2018-04-17,23500,24000,23500,23600,0.85%,23880,25285,25992,23750,23550,22950,1997510,2329555,2631059,3798888,65034682,-5.79,37.47,91.83,7.86,872882510
2018-04-18,24000,24300,23700,23900,1.27%,23800,25100,25930,24050,23675,23550,2479165,2446000,2650828,3745838,65066197,-6.27,39.8,96.76,3.33,875361675
2018-04-19,23800,23800,23200,23300,-2.51%,23660,24885,25867,24100,23950,23500,3244545,2727475,2671151,3731994,64984744,-6.82,36.89,93.57,0,872117130
2018-04-20,23300,23500,22700,23000,-1.29%,23440,24730,25795,23550,23400,22950,3252315,3009769,2525370,3705762,64942869,-7,35.53,93.88,0,868864815
2018-04-23,22900,22900,22200,22200,-3.48%,23200,24530,25715,23250,23050,22450,3347950,2864297,2452068,3698154,64826418,-7.28,32.17,91.36,0,865516865
2018-04-24,22400,23100,22200,23000,3.60%,23080,24365,25648,22550,22375,21850,2369895,2938774,2457687,3683513,64911820,-7.27,38.32,93.88,0,867886760
2018-04-25,23100,23800,22700,23100,0.43%,22920,24230,25567,23500,22825,22600,3035040,3049949,2493744,3628127,64925016,-7.24,39.05,95.06,0,870921800
2018-04-26,23300,23500,22700,22800,-1.30%,22820,24075,25483,23650,23175,22550,1833635,2767767,2476043,3599636,64901202,-7.06,37.64,95,0,869088165
2018-04-27,23000,23100,22400,22700,-0.44%,22760,23890,25400,23150,22950,22350,2013640,2520032,2464759,3579680,64892370,-7.04,37.17,94.19,0,867074525
2018-04-30,22700,22800,22000,22200,-2.20%,22760,23710,25303,22900,22725,22200,3093200,2469082,2505795,3552620,64824238,-7,34.86,94.87,0,863981325
2018-05-02,22100,22900,21900,22900,3.15%,22740,23570,25213,22500,22300,21700,2634195,2521942,2516602,3520683,64907298,-6.78,40.34,97.03,0,866615520
2018-05-03,22900,23300,22600,22700,-0.87%,22660,23470,25113,23400,22650,22400,1752680,2265470,2421702,3374943,64891991,-6.49,39.34,94.98,0,864862840
2018-05-04,22600,22700,22300,22400,-1.32%,22580,23345,25038,23000,22825,22300,1256730,2150089,2409746,3260516,64875382,-6.19,37.86,96.14,0,863606110
2018-05-08,22400,22600,22000,22400,0.00%,22520,23240,24975,22550,22450,22150,1658450,2079051,2398452,3097177,64875382,-6.03,37.86,97.39,0,863606110
2018-05-09,22200,22600,22100,22600,0.89%,22600,23155,24930,22700,22350,22100,1661600,1792731,2344678,3037945,64890218,-5.61,39.55,101.8,1.41,865267710
2018-05-10,22600,23600,22200,23400,3.54%,22700,23100,24898,22850,22475,22350,4201695,2106231,2474126,3020966,65038951,-5.19,45.78,101.74,2.97,869469405
2018-05-11,23500,23600,23200,23400,0.00%,22840,23055,24895,24200,23150,22800,1837660,2123227,2471162,2878683,65038951,-4.85,45.78,101.3,4.28,869469405
2018-05-14,22900,23200,22200,22600,-3.42%,22880,22985,24878,23500,23400,23100,3287830,2529447,2543694,2865356,64926546,-4.53,41.06,99.12,4.58,866181575
2018-05-15,22400,23000,22400,22900,1.33%,22980,22925,24863,22900,22650,21900,1604695,2518696,2531887,2831967,64947847,-4.04,43.37,100.88,5.94,867786270
2018-05-16,22900,23400,22700,23400,2.18%,23140,22925,24845,23250,22800,22650,2330135,2652403,2444628,2799255,64998724,-3.31,47.02,105.41,12.08,870116405
2018-05-17,23500,23700,23200,23300,-0.43%,23120,22910,24820,23750,23225,23050,1690480,2150160,2429277,2792484,64991500,-2.8,46.39,101.75,15.26,868425925
2018-05-18,23700,23800,22500,22700,-2.58%,22980,22850,24788,23500,23375,23000,4096740,2601976,2510156,2836685,64886004,-2.64,42.75,100,15.93,864329185
2018-05-21,22700,22900,22500,22700,0.00%,23000,22820,24752,23250,22925,21950,883805,2121171,2392118,2818374,64886004,-2.25,42.75,101.34,18.93,864329185
2018-05-23,22600,22900,22500,22500,-0.88%,22920,22795,24715,22900,22700,22500,1428100,2085852,2300908,2816649,64873422,-1.91,41.55,100.45,21.29,862901085
2018-05-24,22400,22800,22400,22600,0.44%,22760,22815,24680,22700,22600,22300,1040675,1827960,2185544,2802011,64878047,-1.47,42.41,100,24.63,863941760
2018-05-25,22400,22800,22300,22400,-0.88%,22580,22785,24643,22900,22600,22500,1285850,1747034,2131342,2798126,64866668,-1.36,41.13,95.73,25.58,862655910
2018-05-28,22200,22300,21600,21600,-3.57%,22360,22710,24567,22650,22475,22150,3397210,1607128,2149450,2748747,64745339,-1.5,36.49,92.31,24.44,859258700
2018-05-29,21600,22000,21500,21600,0.00%,22140,22650,24500,21950,21775,21250,1594185,1749204,2137478,2703867,64745339,-1.46,36.49,95.58,24.81,859258700
2018-05-30,21400,21500,20700,20800,-3.70%,21800,22555,24422,21850,21675,21350,3002875,2064159,2186940,2714382,64634121,-1.61,32.41,90.83,23.57,856255825
2018-05-31,20900,21200,20600,20700,-0.48%,21420,22480,24357,21150,20950,20350,2351960,2326416,2149878,2718812,64622814,-1.94,31.94,88.46,21.29,853903865
2018-06-01,20700,21400,20700,20900,0.97%,21120,22380,24263,20950,20800,20350,2260105,2521267,2131173,2659157,64644650,-2.31,33.97,89.7,19.19,856163970
2018-06-04,20800,21700,20800,21600,3.35%,21120,22325,24192,21500,20975,20800,2162905,2274406,2151684,2645464,64717092,-2.3,40.5,95.15,19.3,858326875
2018-06-05,21600,22400,21400,22300,3.24%,21260,22320,24123,22100,21425,21200,2389270,2433423,2208311,2643680,64794522,-2.19,46.13,98.24,19.88,860716145
2018-06-07,22400,22700,21800,22300,0.00%,21560,22315,24048,22850,22100,21850,1775400,2187928,2214159,2610464,64794522,-2.11,46.13,99.11,20.37,860716145
2018-06-08,22400,22700,22100,22600,1.35%,21940,22315,23975,22500,22275,21600,1966215,2110779,2229390,2611200,64820974,-2.19,48.46,100,18.35,862682360
2018-06-11,22600,22900,22400,22800,0.88%,22320,22285,23887,22950,22500,22350,1255890,1909936,2082099,2522123,64832088,-2.19,49.98,101.79,18.35,863938250
2018-06-12,22800,22900,22600,22800,0.00%,22560,22255,23810,23100,22725,22600,902340,1657823,2035333,2478515,64832088,-2,49.98,105.56,22.75,863938250
2018-06-14,22800,22800,22400,22400,-1.75%,22580,22245,23712,22950,22775,22650,1250055,1429980,1933444,2420111,64810157,-1.79,46.9,103.7,26.59,862688195
2018-06-15,22400,22400,21800,21900,-2.23%,22500,22195,23607,22600,22500,22200,1682150,1411330,1937317,2362753,64772609,-1.6,43.37,105.29,30.22,861006045
2018-06-18,21800,22000,21200,21500,-1.83%,22280,22100,23507,22150,22000,21550,2029550,1423997,1922288,2345737,64735539,-1.69,40.77,103.86,28.65,858976495
2018-06-19,21400,22100,21100,21300,-0.93%,21980,22000,23398,21750,21550,20950,1254350,1423689,1900482,2320272,64723871,-1.7,39.53,101.91,28.65,857722145
2018-06-20,21200,21800,21200,21600,1.41%,21740,21945,23298,21700,21450,20700,1451445,1533510,1768217,2309734,64744314,-1.7,42.32,100,28.65,859173590
2018-06-21,21500,21800,21200,21400,-0.93%,21540,21880,23195,22000,21550,21400,864200,1456339,1767236,2276835,64736312,-1.97,40.99,95.96,26.09,858309390
2018-06-22,21300,22900,21300,22800,6.54%,21720,21895,23140,21600,21450,21000,3258085,1771526,1858736,2228338,64949458,-1.88,52.13,102.24,27.66,861567475
2018-06-25,22800,22900,22400,22800,0.00%,21980,21905,23083,23650,22450,22050,1729865,1711589,1893195,2176936,64949458,-1.84,52.13,100.88,28.42,861567475
2018-06-26,22500,22600,22200,22400,-1.75%,22200,21905,23018,23050,22725,22550,1251490,1711017,1891477,2160169,64927502,-1.71,49.17,98.25,29.35,860315985
2018-06-27,22500,22700,22000,22200,-0.89%,22320,21935,22958,22500,22400,22100,1555870,1731902,1799410,2147535,64913610,-1.44,47.74,97.37,31.4,858760115
2018-06-28,22000,22500,21800,22300,0.45%,22500,21970,22898,22450,22275,21750,1106540,1780370,1775028,2129516,64918595,-1.24,48.53,99.55,33.13,859866655
2018-06-29,22600,23100,22400,22900,2.69%,22520,22075,22840,22750,22225,22050,2897650,1708283,1769767,2140488,64996558,-0.54,53.02,104.57,42.11,862764305
2018-07-02,23100,23300,22300,22300,-2.62%,22420,22155,22782,23350,22825,22650,2078465,1778003,1756092,2137255,64942101,0.25,48.55,103.72,54.14,860685840
2018-07-03,22700,23000,22500,22800,2.24%,22500,22250,22733,22800,22550,21800,1574940,1842693,1721834,2123203,64977413,1.14,52.1,107.04,70.16,862260780
2018-07-04,22900,23600,22800,23400,2.63%,22740,22340,22712,23150,22775,22650,4230770,2377673,1825227,2132871,65088749,1.8,55.96,108.33,80.15,866491550
2018-07-05,23400,23700,23100,23300,-0.43%,22940,22390,22685,23900,23300,23100,1741215,2504608,1792824,2136960,65081308,2.33,55.18,108.88,84.93,864750335
2018-07-06,23300,23400,22600,22900,-1.72%,22940,22420,22658,23500,23350,22900,1915410,2308160,1799825,2137478,65048426,2.4,52.11,100.44,86.21,862834925
2018-07-09,22900,23500,22900,23500,2.62%,23180,22465,22645,23150,22950,22350,1970490,2286565,1800038,2124702,65100054,2.56,55.98,103.07,86.84,864805415
2018-07-10,23500,23600,23200,23400,-0.43%,23300,22495,22627,23800,23350,23200,1111605,2193898,1792824,2116350,65095324,2.69,55.2,104.46,87.34,863693810
2018-07-11,23200,23400,23000,23300,-0.43%,23280,22520,22610,23500,23400,23100,1251565,1598057,1810286,2105593,65089975,2.67,54.39,104.95,87.26,862442245
2018-07-12,23400,23600,23100,23500,0.86%,23320,22575,22602,23550,23250,23150,2221360,1694086,1858851,2111997,65109043,2.75,55.76,105.38,87.58,864663605
2018-07-13,23600,23800,23300,23600,0.43%,23460,22660,22593,23800,23425,23300,1510775,1613159,1850282,2106495,65115472,2.65,56.44,103.06,87.26,866174380
2018-07-16,23600,23700,23100,23300,-1.27%,23420,22750,22592,23850,23575,23350,1183555,1455772,1807982,2058300,65100427,2.69,53.8,104.48,87.42,864990825
2018-07-17,23200,23300,22700,22800,-2.15%,23300,22825,22578,23500,23350,22900,1863770,1606205,1838453,2056070,65060431,2.58,49.69,100,87.1,863127055
2018-07-18,23000,23300,22400,22600,-0.88%,23160,22875,22557,23050,22900,22450,1756315,1707155,1853697,2044023,65045025,2.39,48.14,96.58,82.82,861370740
2018-07-19,22600,23100,22500,22800,0.88%,23020,22945,22548,22950,22725,22050,1336875,1530258,1877330,2012228,65056856,2.48,49.8,97.85,84.91,862707615
2018-07-20,22800,23100,22600,23000,0.88%,22900,22955,22548,23250,22800,22650,924835,1413070,1760668,1973437,65064969,2.39,51.43,100.44,84.52,863632450
2018-07-23,23000,23400,22700,23100,0.43%,22860,22970,22563,23300,22925,22800,1734470,1523253,1760898,1946546,65072510,2.25,52.25,98.3,82.17,865366920
2018-07-24,23100,23600,23000,23400,1.30%,22980,23020,22570,23600,23075,22900,2512665,1653032,1823957,1948925,65105142,2.33,54.68,100,84.31,867879585
2018-07-25,23500,23600,23200,23600,0.85%,23180,23090,22578,23800,23350,23200,1551970,1612163,1823762,1924208,65118406,2.53,56.24,101.29,88,869431555
2018-07-26,23600,23700,23200,23500,-0.42%,23320,23150,22590,23800,23500,23400,1310625,1606913,1833966,1915491,65112853,2.55,55.23,100,88.59,868120930
2018-07-27,23500,24000,23300,23900,1.70%,23500,23200,22610,23600,23475,23100,2844605,1990867,1831314,1929340,65161272,2.38,58.37,101.27,88.03,870965535
2018-07-30,23700,23800,23200,23300,-2.51%,23540,23250,22628,24300,23775,23600,1542050,1952383,1804493,1903488,65122559,2.2,52.54,100,87.31,869423485
